,NAME,DATE,TAVG
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/10/16,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/10/16,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/10/16,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/10/16,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/10/16,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/10/16,79
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/10/16,78
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/10/16,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/10/16,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/10/16,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/10/16,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/10/16,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/10/16,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/10/16,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/10/16,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/10/16,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/10/16,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/11/16,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/11/16,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/11/16,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/11/16,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/11/16,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/11/16,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/11/16,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/11/16,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/11/16,76
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/11/16,77
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/11/16,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/11/16,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/11/16,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/11/16,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/11/16,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/11/16,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/11/16,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/11/16,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/11/16,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/11/16,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/11/16,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/11/16,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/11/16,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/11/16,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/11/16,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/11/16,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/11/16,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/11/16,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/11/16,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/11/16,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/12/16,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/12/16,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/12/16,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/12/16,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/12/16,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/12/16,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/12/16,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/12/16,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/12/16,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/12/16,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/12/16,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/12/16,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/12/16,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/12/16,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/12/16,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/12/16,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/12/16,54
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/12/16,52
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/12/16,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/12/16,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/12/16,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/12/16,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/12/16,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/12/16,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/12/16,51
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/12/16,51
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/12/16,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/12/16,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/12/16,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/12/16,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/12/16,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/1/17,50
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/1/17,53
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/1/17,53
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/1/17,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/1/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/1/17,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/1/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/1/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/1/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/1/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/1/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/1/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/1/17,54
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/1/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/1/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/1/17,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/1/17,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/1/17,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/1/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/1/17,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/1/17,54
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/1/17,53
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/1/17,54
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/1/17,49
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/1/17,50
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/1/17,51
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/1/17,54
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/1/17,54
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/1/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/1/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/1/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/2/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/2/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/2/17,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/2/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/2/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/2/17,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/2/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/2/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/2/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/2/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/2/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/2/17,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/2/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/2/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/2/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/2/17,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/2/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/2/17,54
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/2/17,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/2/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/2/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/2/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/2/17,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/2/17,53
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/2/17,52
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/2/17,52
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/2/17,53
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/2/17,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/3/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/3/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/3/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/3/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/3/17,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/3/17,54
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/3/17,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/3/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/3/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/3/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/3/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/3/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/3/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/3/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/3/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/3/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/3/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/3/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/3/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/3/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/3/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/3/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/3/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/3/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/3/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/3/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/3/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/3/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/3/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/3/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/3/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/4/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/4/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/4/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/4/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/4/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/4/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/4/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/4/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/4/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/4/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/4/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/4/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/4/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/4/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/4/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/4/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/4/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/4/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/4/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/4/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/4/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/4/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/4/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/4/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/4/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/4/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/4/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/4/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/4/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/4/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/5/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/5/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/5/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/5/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/5/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/5/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/5/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/5/17,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/5/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/5/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/5/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/5/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/5/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/5/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/5/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/5/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/5/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/5/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/5/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/5/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/5/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/5/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/5/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/5/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/5/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/5/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/5/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/5/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/5/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/5/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/5/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/6/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/6/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/6/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/6/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/6/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/6/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/6/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/6/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/6/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/6/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/6/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/6/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/6/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/6/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/6/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/6/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/6/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/6/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/6/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/6/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/6/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/6/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/6/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/6/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/6/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/6/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/6/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/6/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/6/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/6/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/7/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/7/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/7/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/7/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/7/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/7/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/7/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/7/17,76
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/7/17,77
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/7/17,75
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/7/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/7/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/7/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/7/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/7/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/7/17,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/7/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/7/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/7/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/7/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/7/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/7/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/7/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/7/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/7/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/7/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/7/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/7/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/7/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/7/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/7/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/8/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/8/17,76
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/8/17,77
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/8/17,75
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/8/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/8/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/8/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/8/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/8/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/8/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/8/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/8/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/8/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/8/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/8/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/8/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/8/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/8/17,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/8/17,77
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/9/17,80
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/9/17,81
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/9/17,84
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/9/17,76
